timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1726211172499,2407,第1条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,638,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=ef6059a3-5bfe-4d9f-b37c-20eb79118111&t=1726211172474,2407,0,1
1726211174948,1911,第2条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,589,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=6408cb8e-6312-42c9-9b47-c0fc53cb82cc&t=1726211174945,1911,0,0
1726211176861,2010,第3条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,583,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=b591d8ba-5848-4873-8c4f-9541e4326614&t=1726211176856,2010,0,0
1726211178868,2151,第4条请求,200,OK,线程组 1-1,text,true,,521,566,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=de64ee31-d21b-48e9-bf9f-eefce9fdd75a&t=1726211178867,2151,0,1
1726211181022,1895,第5条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,585,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=c0792edd-61f9-43c0-8a74-2f9e3eca5275&t=1726211181020,1894,0,2
1726211182919,1705,第6条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,559,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=d8add22b-447a-4175-8ccc-95b4c8f08b91&t=1726211182916,1705,0,1
1726211184624,1840,第7条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,593,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=fabb3df4-bf70-4b59-8c15-b01d82310cfe&t=1726211184623,1840,0,2
1726211186468,2008,第8条请求,200,OK,线程组 1-1,text,true,,446,559,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=5065d647-bb74-4c70-a200-2bfe89fd7d55&t=1726211186466,2008,0,1
1726211188475,1713,第9条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,638,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=822cd03e-8cff-45e4-bda9-c56e3a5cd429&t=1726211188475,1713,0,1
1726211190191,2612,第10条请求,200,OK,线程组 1-1,text,true,,521,567,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=85806a3b-4c46-41f9-8b06-fea4dad881bf&t=1726211190190,2612,0,1
