timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1726218845472,4051,第1条请求,200,OK,线程组 1-1,text,true,,371,638,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=620c1983-32e8-46a3-a22d-cfe01f698930&t=1726218845451,4048,0,2
1726218849586,2618,第2条请求,200,OK,线程组 1-1,text,true,,371,589,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=bcc888b2-ecec-42ab-9f15-03a2b8741533&t=1726218849585,2618,0,1
1726218852206,2001,第3条请求,200,OK,线程组 1-1,text,true,,371,583,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=f7f5031f-7602-4a3c-9f52-48a5f0a0e11b&t=1726218852206,2000,0,1
1726218854208,2355,第4条请求,200,OK,线程组 1-1,text,true,,517,566,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=7af22af9-dc6a-43d0-8746-a6bee7c0b3ef&t=1726218854208,2354,0,1
1726218856565,4557,第5条请求,200,OK,线程组 1-1,text,true,,584,585,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=ed55151f-024d-43d1-8b95-4d7921207874&t=1726218856564,4557,0,1
1726218861126,2201,第6条请求,200,OK,线程组 1-1,text,true,,446,559,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=72b1b4ed-fa72-466a-b3db-ee2e52a46ab1&t=1726218861125,2200,0,1
1726218863330,2141,第7条请求,200,OK,线程组 1-1,text,true,,446,593,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=36a994cd-b42c-48db-a7ca-497134904262&t=1726218863330,2141,0,1
1726218865474,2159,第8条请求,200,OK,线程组 1-1,text,true,,446,559,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=0114c214-99c9-402e-91b8-a201b18cc34b&t=1726218865473,2158,0,0
1726218867634,1832,第9条请求,200,OK,线程组 1-1,text,true,,371,638,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=f30cc02f-5790-4bc5-be28-fa5811c0c2f7&t=1726218867634,1832,0,1
1726218869470,2519,第10条请求,200,OK,线程组 1-1,text,true,,517,567,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=33da4b91-13a5-4127-bea0-47a8fe31ad4d&t=1726218869469,2519,0,1
1726218871991,1982,第11条请求,200,OK,线程组 1-1,text,false,"Value in json path '$.code' expected to match regexp '0', but it did not match: '-4'",250,608,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=407e8331-2e02-46a9-afca-aeafdd454923&t=1726218871991,1982,0,1
1726218873978,4226,第12条请求,200,OK,线程组 1-1,text,true,,947,610,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=1d9c9275-d596-46c5-9e0f-da0421b2b216&t=1726218873978,4225,0,1
1726218878210,2931,第13条请求,200,OK,线程组 1-1,text,true,,561,660,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=43fd2b6e-9af8-467e-b797-94a06913f6c8&t=1726218878209,2930,0,1
1726218881143,3283,第14条请求,200,OK,线程组 1-1,text,true,,710,587,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=fa111d24-5a6f-4485-bd66-3544dc50c7d8&t=1726218881143,3283,0,0
